Area,AspectRation,Compactness,ConvexArea,Class
29405,1.400915492,0.844522995,29695,DERMASON
29407,1.473778554,0.82227428,29698,DERMASON
29410,1.37009143,0.853846699,29746,DERMASON
29412,1.495213205,0.814880183,29777,DERMASON
29418,1.642771584,0.779536169,29717,DERMASON
29422,1.586802926,0.792868044,29693,DERMASON
29426,1.437667961,0.833252393,29824,DERMASON
29440,1.60830504,0.787915055,29760,DERMASON
29447,1.515144744,0.809107705,29784,DERMASON
29450,1.6263956,0.783346412,29795,DERMASON
29451,1.569565147,0.796472246,29778,DERMASON
29453,1.374729676,0.851871246,29820,DERMASON
29462,1.404454863,0.843010075,29730,DERMASON
29475,1.487942472,0.817281128,29797,DERMASON
29479,1.530528812,0.80727677,29798,DERMASON
29483,1.477239903,0.821853299,29842,DERMASON
29484,1.591923349,0.791297169,29846,DERMASON
29492,1.488266308,0.819093213,29728,DERMASON
29493,1.522475552,0.809375837,29860,DERMASON
29494,1.484711868,0.819758654,29830,DERMASON
29495,1.377346974,0.850629508,29906,DERMASON
29495,1.452780752,0.828866526,29825,DERMASON
29501,1.537217623,0.805542183,29826,DERMASON
29505,1.409659251,0.841345247,29804,DERMASON
29505,1.441021922,0.831728037,29868,DERMASON
29505,1.501770657,0.814998833,29835,DERMASON
29507,1.412922523,0.839691578,29835,DERMASON
29509,1.612462238,0.786130666,29832,DERMASON
29513,1.570173696,0.794541092,29885,DERMASON
29518,1.564107477,0.798825107,29815,DERMASON
29526,1.480226135,0.818538832,29989,DERMASON
29529,1.35958771,0.855227519,29793,DERMASON
29535,1.493773488,0.816449544,29841,DERMASON
29537,1.454885745,0.828069586,29812,DERMASON
29539,1.592877322,0.790474691,29847,DERMASON
29541,1.464677263,0.82587909,29817,DERMASON
29543,1.631032838,0.782196421,29831,DERMASON
29544,1.660773123,0.773672858,29923,DERMASON
29548,1.753144337,0.755056166,29911,DERMASON
29551,1.425552115,0.836523036,29924,DERMASON
29552,1.565514475,0.798246266,29916,DERMASON
29553,1.483873019,0.820201324,29910,DERMASON
29561,1.478339054,0.819587647,30075,DERMASON
29562,1.562416066,0.794314883,30831,DERMASON
29569,1.415114164,0.83918039,29931,DERMASON
29569,1.374208013,0.851090828,29964,DERMASON
29574,1.372807459,0.853057223,29893,DERMASON
29577,1.410444567,0.841230068,29930,DERMASON
29580,1.621428145,0.784381922,30358,DERMASON
29594,1.334875305,0.864669304,29913,DERMASON
29597,1.419770123,0.837122849,29865,DERMASON
29597,1.43484891,0.832149077,30022,DERMASON
29600,1.432810305,0.833719699,30013,DERMASON
29602,1.511649084,0.812158955,30002,DERMASON
29602,1.471923626,0.823716606,29925,DERMASON
29607,1.399822593,0.844613087,29974,DERMASON
29617,1.527842555,0.807291676,29943,DERMASON
29628,1.404176716,0.843293495,29994,DERMASON
29628,1.542293701,0.804567332,29938,DERMASON
29630,1.413168247,0.839684669,30031,DERMASON
29634,1.536571476,0.806223752,29937,DERMASON
29636,1.690370062,0.768000038,29983,DERMASON
29636,1.396830128,0.844950409,29912,DERMASON
29640,1.349966709,0.858568427,30021,DERMASON
29646,1.511661581,0.812334066,29965,DERMASON
29651,1.469600353,0.823996997,30008,DERMASON
29651,1.576477301,0.795115809,29936,DERMASON
29652,1.454244397,0.827863148,30044,DERMASON
29658,1.407435116,0.842096901,30082,DERMASON
29664,1.493842951,0.817316126,29981,DERMASON
29667,1.71156578,0.764138212,30063,DERMASON
29669,1.481006941,0.819939965,30108,DERMASON
29671,1.784215136,0.74773534,29984,DERMASON
29672,1.46486552,0.825706296,30034,DERMASON
29676,1.506019075,0.809563235,30383,DERMASON
29680,1.601940533,0.789384425,30009,DERMASON
29687,1.472551455,0.820389741,30352,DERMASON
29688,1.43850999,0.832830807,30054,DERMASON
29688,1.411595864,0.84070007,30068,DERMASON
29689,1.561364122,0.798481758,30002,DERMASON
29694,1.511950702,0.812052492,30015,DERMASON
29694,1.549990105,0.802264002,30138,DERMASON
29701,1.650909892,0.776855105,30035,DERMASON
29702,1.351398594,0.858778004,30053,DERMASON
29704,1.451577405,0.827370232,30103,DERMASON
29707,1.512271672,0.811327791,30132,DERMASON
29708,1.35109559,0.858412053,30162,DERMASON
29709,1.503426021,0.815029698,30042,DERMASON
29709,1.505110079,0.814017361,29986,DERMASON
29709,1.524665417,0.809239637,30099,DERMASON
29709,1.479693961,0.820886367,30013,DERMASON
29713,1.474306619,0.822503157,30001,DERMASON
29715,1.541146069,0.804425904,30059,DERMASON
29715,1.613485932,0.786448871,30100,DERMASON
29721,1.386667628,0.848317247,29989,DERMASON
29722,1.672870449,0.773046589,30104,DERMASON
29725,1.57374734,0.795974364,29972,DERMASON
29728,1.543666681,0.803893961,29952,DERMASON
29731,1.582612476,0.793911183,30058,DERMASON
29732,1.49074497,0.818383825,30013,DERMASON
29734,1.486257519,0.819398161,30046,DERMASON
29741,1.483637608,0.819726577,30077,DERMASON
29756,1.488568645,0.818674106,30124,DERMASON
29760,1.619039856,0.784804604,30254,DERMASON
29765,1.516627239,0.81139075,30121,DERMASON
29767,1.428259575,0.835469045,30108,DERMASON
29784,1.453111523,0.828946709,30088,DERMASON
29790,1.818271054,0.740936649,30136,DERMASON
29791,1.412173629,0.84067177,30080,DERMASON
29793,1.382340074,0.84898115,30125,DERMASON
29793,1.513550546,0.812345178,30116,DERMASON
29795,1.447336255,0.829690835,30161,DERMASON
29811,1.513188266,0.81047849,30123,DERMASON
29815,1.375840726,0.851368748,30149,DERMASON
29817,1.628134171,0.779565021,30306,DERMASON
29819,1.65633748,0.774969892,30224,DERMASON
29821,1.512699293,0.812067608,30101,DERMASON
29833,1.387485076,0.848678486,30095,DERMASON
29837,1.473356987,0.822781572,30188,DERMASON
29840,1.433167092,0.83458181,30170,DERMASON
29842,1.392789201,0.845913434,30196,DERMASON
29842,1.583646844,0.793546316,30177,DERMASON
29842,1.382680201,0.849381976,30146,DERMASON
29846,1.532338045,0.806585187,30187,DERMASON
29847,1.4576761,0.826673421,30207,DERMASON
29847,1.496032781,0.816570103,30349,DERMASON
29850,1.340000599,0.862940877,30231,DERMASON
29852,1.402694482,0.843722765,30185,DERMASON
29859,1.529122926,0.807975883,30290,DERMASON
29860,1.567263338,0.798254591,30257,DERMASON
29860,1.594259871,0.790584875,30256,DERMASON
29863,1.369937295,0.853433619,30127,DERMASON
29865,1.502960978,0.814391972,30205,DERMASON
29878,1.510782248,0.812549163,30181,DERMASON
29882,1.598585315,0.788335918,30213,DERMASON
29883,1.499257098,0.815526432,30178,DERMASON
29891,1.47354225,0.823116801,30197,DERMASON
29893,1.511643749,0.812340409,30316,DERMASON
29897,1.533221601,0.806780623,30205,DERMASON
29899,1.307475729,0.873273028,30217,DERMASON
29900,1.383077998,0.84945968,30267,DERMASON
29909,1.505059705,0.813905072,30387,DERMASON
29912,1.53067554,0.807252463,30313,DERMASON
29913,1.426303655,0.836670127,30208,DERMASON
29915,1.487279656,0.819263554,30243,DERMASON
29920,1.463951773,0.825723846,30221,DERMASON
29921,1.58257387,0.793648488,30344,DERMASON
29923,1.379692665,0.850351892,30216,DERMASON
29925,1.476440201,0.821140216,30321,DERMASON
29928,1.500673447,0.813765232,30304,DERMASON
29928,1.528592376,0.807671838,30331,DERMASON
29930,1.449168716,0.829740219,30245,DERMASON
29938,1.394931862,0.845884461,30268,DERMASON
29948,1.397227134,0.844621508,30305,DERMASON
29957,1.515247644,0.811697538,30376,DERMASON
29958,1.521546358,0.807682109,30426,DERMASON
29961,1.306262468,0.874149825,30299,DERMASON
29970,1.504143908,0.814584851,30256,DERMASON
29983,1.406367157,0.842871472,30312,DERMASON
29986,1.579998397,0.793274557,30489,DERMASON
29987,1.618879417,0.785308141,30330,DERMASON
29990,1.46453183,0.824949257,30358,DERMASON
29994,1.420020177,0.838753086,30305,DERMASON
30006,1.487323536,0.819150012,30456,DERMASON
30012,1.372242125,0.853011495,30308,DERMASON
30015,1.456761422,0.827764607,30321,DERMASON
30017,1.398568219,0.844767596,30345,DERMASON
30019,1.555069385,0.800495007,30350,DERMASON
30029,1.428896714,0.834717695,30398,DERMASON
30033,1.45310106,0.828748011,30355,DERMASON
30034,1.531565407,0.80737083,30360,DERMASON
30035,1.642440655,0.779548373,30333,DERMASON
30035,1.372513269,0.852025089,30347,DERMASON
30036,1.406301226,0.842932247,30322,DERMASON
30042,1.584593881,0.793671034,30352,DERMASON
30051,1.319167473,0.869364302,30343,DERMASON
30052,1.61132049,0.787268479,30340,DERMASON
30057,1.498623723,0.815513702,30433,DERMASON
30057,1.430547244,0.835292319,30379,DERMASON
30063,1.630688042,0.781621507,30410,DERMASON
30064,1.448000115,0.829645691,30319,DERMASON
30065,1.493922953,0.817040006,30415,DERMASON
30066,1.341197506,0.863247014,30438,DERMASON
30074,1.429116578,0.834847945,30430,DERMASON
30074,1.513852183,0.811606551,30417,DERMASON
30086,1.456039744,0.826048275,30409,DERMASON
30090,1.468912935,0.823672868,30455,DERMASON
30090,1.488711929,0.818892756,30615,DERMASON
30092,1.459821467,0.825849602,30531,DERMASON
30095,1.459604603,0.826556107,30408,DERMASON
30097,1.532416398,0.806787859,30440,DERMASON
30099,1.461102277,0.825510833,30477,DERMASON
30099,1.382167611,0.849983177,30427,DERMASON
30101,1.46844118,0.823012698,30531,DERMASON
30101,1.538165036,0.80578129,30402,DERMASON
30103,1.529801881,0.80631862,30544,DERMASON
30107,1.43059117,0.835041411,30421,DERMASON
30109,1.553874446,0.801243128,30471,DERMASON
30112,1.409009748,0.841411387,30434,DERMASON
30113,1.451771048,0.829171643,30428,DERMASON
30120,1.418625915,0.838139538,30433,DERMASON
30124,1.417057856,0.838944546,30459,DERMASON
30124,1.464482423,0.825560487,30443,DERMASON
30126,1.385816803,0.848177069,30524,DERMASON
30127,1.495038674,0.816660462,30442,DERMASON
30128,1.474156184,0.823209878,30382,DERMASON
30128,1.532962776,0.806775064,30498,DERMASON
30129,1.393915525,0.846565422,30433,DERMASON
30131,1.463581916,0.825642692,30434,DERMASON
30132,1.434753261,0.832187586,30578,DERMASON
30136,1.376437653,0.850216026,30491,DERMASON
30145,1.672948294,0.772357693,30467,DERMASON
30150,1.472413358,0.823623005,30459,DERMASON
30155,1.555230005,0.800376097,30529,DERMASON
30155,1.514786423,0.811448232,30503,DERMASON
30161,1.406427837,0.842222572,30509,DERMASON
30164,1.517716972,0.811076856,30597,DERMASON
30167,1.441725513,0.830983422,30553,DERMASON
30168,1.567739381,0.797318003,30504,DERMASON
30170,1.332249872,0.865133914,30467,DERMASON
30173,1.4532047,0.827880237,30612,DERMASON
30180,1.462040733,0.825846713,30533,DERMASON
30183,1.566766191,0.798042077,30460,DERMASON
30188,1.399992793,0.843359146,30767,DERMASON
30189,1.48863212,0.818931119,30548,DERMASON
30196,1.60725915,0.786702704,30558,DERMASON
30197,1.52919896,0.807243144,30602,DERMASON
30199,1.339197277,0.862980983,30525,DERMASON
30200,1.423504036,0.837115117,30517,DERMASON
30200,1.516715702,0.810945904,30530,DERMASON
30210,1.683100183,0.769716082,30507,DERMASON
30215,1.672528325,0.772329722,30510,DERMASON
30221,1.523072676,0.809732325,30551,DERMASON
30232,1.422887168,0.837973728,30634,DERMASON
30240,1.672848711,0.771120072,30632,DERMASON
30243,1.377722041,0.851051561,30655,DERMASON
30247,1.446190991,0.830739703,30503,DERMASON
30250,1.464528353,0.825233627,30612,DERMASON
30256,1.511154319,0.81279204,30573,DERMASON
30259,1.715540303,0.761654248,30644,DERMASON
30277,1.467343649,0.825140268,30564,DERMASON
30280,1.469282376,0.824388302,30591,DERMASON
30283,1.56273282,0.799512218,30610,DERMASON
30287,1.525542824,0.809226821,30639,DERMASON
30288,1.520442654,0.809242674,30694,DERMASON
30292,1.329200404,0.866066779,30617,DERMASON
30298,1.589253055,0.792256892,30703,DERMASON
30304,1.464847499,0.824774706,30657,DERMASON
30306,1.503067729,0.814339905,30694,DERMASON
30307,1.616062057,0.78605106,30654,DERMASON
30314,1.586047925,0.793527646,30631,DERMASON
30318,1.629284707,0.780890498,30710,DERMASON
30322,1.503315083,0.814268646,30671,DERMASON
30328,1.392053859,0.846579535,30683,DERMASON
30329,1.553445085,0.80157361,30643,DERMASON
30330,1.52635543,0.808675147,30639,DERMASON
30331,1.510216874,0.812661583,30699,DERMASON
30335,1.534597333,0.806152221,30679,DERMASON
30336,1.599772475,0.790192019,30663,DERMASON
30341,1.622765026,0.783817195,30810,DERMASON
30344,1.540419664,0.804529895,30722,DERMASON
30349,1.525204554,0.808931384,30739,DERMASON
30350,1.437516923,0.833410833,30681,DERMASON
30351,1.529310426,0.807696021,30818,DERMASON
30366,1.562519041,0.796199295,30808,DERMASON
30369,1.369630167,0.853905737,30660,DERMASON
30372,1.411591479,0.840971838,30634,DERMASON
30373,1.466579732,0.824902986,30661,DERMASON
30385,1.413666505,0.840470839,30690,DERMASON
30390,1.476232028,0.821657393,30841,DERMASON
30391,1.391362918,0.84701223,30837,DERMASON
30393,1.474158076,0.822605882,30645,DERMASON
30396,1.422396856,0.838008643,30704,DERMASON
30398,1.489637056,0.817846172,30741,DERMASON
30408,1.519488096,0.809541123,30696,DERMASON
30409,1.442785384,0.832027523,30787,DERMASON
30410,1.711325618,0.763634659,30822,DERMASON
30411,1.438693417,0.832835788,30759,DERMASON
30414,1.706723706,0.764699661,30745,DERMASON
30417,1.339034342,0.862634108,30684,DERMASON
30419,1.595007873,0.789307032,30880,DERMASON
30419,1.581799517,0.79382951,30763,DERMASON
30419,1.474794271,0.82182729,30968,DERMASON
30426,1.551798376,0.801523304,30741,DERMASON
30429,1.483473928,0.82006931,30790,DERMASON
30431,1.398853807,0.844763962,30752,DERMASON
30432,1.546807996,0.803586835,30788,DERMASON
30437,1.375295647,0.85094998,30827,DERMASON
30439,1.671816401,0.772827462,30686,DERMASON
30440,1.361877812,0.855822619,30761,DERMASON
30440,1.704051773,0.763746456,30730,DERMASON
30440,1.44310763,0.831150923,30717,DERMASON
30446,1.686163698,0.769157166,31033,DERMASON
30446,1.551914016,0.801586512,30759,DERMASON
30448,1.646849003,0.778013302,30830,DERMASON
30449,1.531901576,0.807340334,30791,DERMASON
30450,1.479083073,0.821781538,30789,DERMASON
30450,1.571092611,0.796827153,30869,DERMASON
30451,1.299947327,0.876654057,30765,DERMASON
30452,1.371777255,0.852657313,30821,DERMASON
30455,1.617297316,0.784792368,30828,DERMASON
30461,1.398552708,0.844749461,30811,DERMASON
30462,1.51987408,0.809506681,30719,DERMASON
30464,1.556921628,0.800314311,30832,DERMASON
30465,1.188088221,0.915531114,30796,DERMASON
30471,1.580552824,0.794540616,30957,DERMASON
30480,1.505872462,0.813444687,30893,DERMASON
30486,1.457883984,0.827048311,30819,DERMASON
30487,1.430511464,0.835125889,30790,DERMASON
30489,1.349798649,0.853940443,31396,DERMASON
30493,1.437727928,0.832664543,30852,DERMASON
30495,1.342759581,0.862280048,30870,DERMASON
30501,1.541162536,0.804633812,30878,DERMASON
30502,1.345858933,0.861374527,30830,DERMASON
30504,1.378232369,0.849982969,30850,DERMASON
30506,1.489464127,0.818612578,30904,DERMASON
30510,1.507904218,0.81365583,30885,DERMASON
30512,1.520474176,0.808470884,30803,DERMASON
30523,1.561412953,0.799591356,30863,DERMASON
30529,1.555606152,0.800270581,30915,DERMASON
30529,1.351453219,0.858347153,30877,DERMASON
30529,1.546054318,0.801721853,31000,DERMASON
30529,1.508036909,0.813187593,30858,DERMASON
30530,1.865993243,0.729317202,31370,DERMASON
30530,1.523755506,0.809457078,30841,DERMASON
30533,1.495737212,0.815042657,30967,DERMASON
30537,1.539069023,0.804709921,30779,DERMASON
30538,1.363818604,0.855166522,30870,DERMASON
30544,1.347993641,0.860433282,30895,DERMASON
30545,1.467471444,0.823911186,30898,DERMASON
30547,1.489628176,0.817948238,30921,DERMASON
30548,1.615650563,0.785310126,30917,DERMASON
30552,1.359085432,0.856940666,30906,DERMASON
30557,1.415070841,0.839750633,30827,DERMASON
30573,1.73483724,0.758409794,30901,DERMASON
30579,1.520958257,0.810096186,30925,DERMASON
30586,1.481776565,0.820183985,30940,DERMASON
30595,1.406713573,0.842751445,30939,DERMASON
30605,1.391546983,0.846510749,30904,DERMASON
30606,1.440216343,0.832689138,30901,DERMASON
30606,1.372419799,0.852543895,30975,DERMASON
30609,1.461242212,0.826489946,30969,DERMASON
30609,1.450650187,0.829750024,30958,DERMASON
30610,1.352324803,0.858101183,30942,DERMASON
30612,1.499459704,0.815617698,31013,DERMASON
30612,1.49020085,0.818130218,31020,DERMASON
30615,1.386706824,0.847099627,31061,DERMASON
30616,1.48309755,0.820037799,30983,DERMASON
30619,1.319920918,0.869225199,31210,DERMASON
30626,1.504862466,0.812987479,31255,DERMASON
30628,1.484946533,0.815959478,30998,DERMASON
30630,1.449555106,0.828894298,30924,DERMASON
30638,1.560478833,0.799062712,31063,DERMASON
30640,1.519969307,0.809523652,31034,DERMASON
30644,1.649168855,0.777212697,30931,DERMASON
30648,1.287111256,0.880555625,30964,DERMASON
30653,1.368590315,0.851804757,31156,DERMASON
30654,1.255961428,0.888808567,31200,DERMASON
30657,1.367773418,0.854422461,30983,DERMASON
30671,1.537403058,0.805855865,31054,DERMASON
30673,1.387247516,0.848345859,31069,DERMASON
30681,1.534503503,0.805067906,31092,DERMASON
30686,1.598362655,0.789301991,31079,DERMASON
30687,1.583018854,0.793546057,31055,DERMASON
30689,1.382971246,0.848205093,31127,DERMASON
30695,1.372666561,0.844422221,31423,DERMASON
30698,1.563831547,0.798327431,30967,DERMASON
30702,1.602969831,0.788278802,31014,DERMASON
30703,1.353396098,0.858739925,31068,DERMASON
30706,1.421397282,0.837764519,31055,DERMASON
30708,1.601094942,0.788882566,31070,DERMASON
30718,1.410873811,0.840043938,31143,DERMASON
30727,1.412305952,0.838398128,31212,DERMASON
30731,1.763461177,0.751543678,31046,DERMASON
30731,1.586849236,0.79288715,31184,DERMASON
30735,1.374202676,0.851926735,31052,DERMASON
30748,1.550452207,0.800702844,31187,DERMASON
30749,1.558254951,0.799325742,31040,DERMASON
30751,1.413890643,0.838638747,31140,DERMASON
30753,1.632185362,0.780870875,31134,DERMASON
30768,1.426040093,0.836706946,31137,DERMASON
30774,1.383345897,0.848837048,31096,DERMASON
30774,1.485309173,0.819061482,31077,DERMASON
30774,1.55332792,0.801347276,31142,DERMASON
30777,1.478358024,0.820753826,31159,DERMASON
30779,1.500137682,0.815693318,31085,DERMASON
30780,1.520439697,0.809450809,31178,DERMASON
30781,1.315888959,0.870128719,31078,DERMASON
30781,1.611264743,0.787209556,31150,DERMASON
30784,1.332259113,0.865577413,31137,DERMASON
30792,1.42204946,0.837384918,31118,DERMASON
30795,1.395636817,0.845674537,31075,DERMASON
30799,1.522402698,0.809297512,31109,DERMASON
30829,1.347475016,0.859909762,31174,DERMASON
30833,1.455847672,0.828429489,31162,DERMASON
30834,1.389648601,0.846880551,31423,DERMASON
30835,1.590960229,0.791384839,31272,DERMASON
30839,1.405326262,0.841525891,31190,DERMASON
30846,1.475314666,0.821813025,31232,DERMASON
30847,1.438869574,0.832941041,31279,DERMASON
30848,1.47969441,0.820724801,31184,DERMASON
30851,1.847237413,0.734955361,31209,DERMASON
30851,1.842891814,0.73588593,31272,DERMASON
30857,1.41340796,0.839549151,31124,DERMASON
30862,1.559605892,0.799928419,31268,DERMASON
30867,1.42581895,0.835879605,31229,DERMASON
30872,1.584101323,0.792923331,31178,DERMASON
30876,1.656289182,0.775898583,31212,DERMASON
30879,1.505557625,0.814598438,31244,DERMASON
30880,1.347688238,0.860411562,31220,DERMASON
30884,1.331706248,0.865069553,31221,DERMASON
30884,1.276155834,0.884206357,31200,DERMASON
30889,1.464979052,0.825428004,31171,DERMASON
30890,1.521820818,0.809689089,31203,DERMASON
30891,1.209764893,0.907213328,31281,DERMASON
30900,1.438262339,0.832652622,31405,DERMASON
30900,1.672234419,0.772043903,31444,DERMASON
30901,1.594741661,0.791003294,31422,DERMASON
30902,1.53899841,0.804414796,31279,DERMASON
30905,1.591349075,0.79103192,31344,DERMASON
30907,1.55916959,0.800152595,31252,DERMASON
30908,1.457148561,0.827713461,31276,DERMASON
30908,1.666692232,0.773170352,31300,DERMASON
30910,1.53196342,0.807073849,31225,DERMASON
30914,1.514061799,0.811979215,31299,DERMASON
30916,1.550944859,0.801642604,31324,DERMASON
30917,1.387156223,0.848096877,31312,DERMASON
30918,1.434548169,0.833895258,31228,DERMASON
30925,1.387273738,0.848691765,31292,DERMASON
30930,1.474215206,0.820740965,31278,DERMASON
30938,1.503364825,0.814622292,31236,DERMASON
30940,1.710748957,0.763785743,31403,DERMASON
30950,1.668377174,0.773138316,31251,DERMASON
30951,1.709213859,0.76426086,31288,DERMASON
30959,1.528958137,0.807961774,31325,DERMASON
30966,1.558297657,0.800143988,31276,DERMASON
30967,1.468072847,0.824521184,31292,DERMASON
30969,1.338910939,0.86274231,31318,DERMASON
30975,1.499074175,0.814219596,31450,DERMASON
30976,1.374814606,0.851616479,31311,DERMASON
30978,1.437376141,0.833058405,31279,DERMASON
30981,1.531419826,0.807624578,31276,DERMASON
30985,1.348151182,0.859760853,31389,DERMASON
30987,1.42417613,0.83681857,31235,DERMASON
30987,1.622896327,0.783870346,31388,DERMASON
30994,1.436034162,0.83367831,31344,DERMASON
30996,1.51614873,0.810486786,31424,DERMASON
31003,1.458927018,0.827221437,31374,DERMASON
31003,1.673255751,0.771820636,31354,DERMASON
31007,1.418010166,0.838475899,31375,DERMASON
31007,1.427524427,0.835713997,31427,DERMASON
31010,1.965673304,0.711975389,31532,DERMASON
31012,1.598166896,0.789869116,31404,DERMASON
31020,1.483766091,0.819618012,31419,DERMASON
31021,1.434663361,0.833911006,31317,DERMASON
31021,1.479331493,0.820985169,31518,DERMASON
31026,1.409411004,0.841179447,31397,DERMASON
31033,1.586873745,0.793276364,31339,DERMASON
31033,1.40854603,0.84119089,31416,DERMASON
31036,1.494097309,0.816792701,31345,DERMASON
31040,1.558721335,0.799583819,31424,DERMASON
31049,1.456314294,0.828284188,31337,DERMASON
31053,1.349121971,0.860578975,31354,DERMASON
31056,1.398468085,0.844981601,31392,DERMASON
31074,1.441248246,0.832588926,31423,DERMASON
31080,1.467120186,0.823686034,31500,DERMASON
31090,1.539891251,0.805273091,31430,DERMASON
31093,1.631447263,0.782435649,31472,DERMASON
31114,1.503053816,0.815056603,31464,DERMASON
31114,1.397711473,0.843945022,31395,DERMASON
31125,1.617486836,0.784672896,31517,DERMASON
31136,1.47698636,0.821993468,31546,DERMASON
31138,1.527311017,0.808387069,31484,DERMASON
31138,1.433377035,0.831664566,32029,DERMASON
31143,1.528906454,0.807650573,31470,DERMASON
31146,1.495280661,0.815987446,31476,DERMASON
31149,1.377039007,0.851236693,31522,DERMASON
31149,1.486969547,0.819026242,31446,DERMASON
31151,1.651353951,0.776885939,31472,DERMASON
31151,1.449180975,0.829107793,31553,DERMASON
31154,1.414270827,0.838825268,31519,DERMASON
31160,1.375157594,0.84845288,31588,DERMASON
31160,1.529908319,0.807725455,31585,DERMASON
31175,1.376729345,0.851367874,31576,DERMASON
31182,1.699765694,0.766030599,31538,DERMASON
31184,1.606695555,0.785681095,31826,DERMASON
31193,1.46655432,0.823614481,31587,DERMASON
31205,1.48751688,0.819012907,31554,DERMASON
31209,1.46142208,0.826476011,31597,DERMASON
31214,1.496786448,0.8165114,31553,DERMASON
31214,1.578017179,0.795183765,31547,DERMASON
31214,1.430029291,0.834644586,31638,DERMASON
31220,1.668850174,0.772739009,31589,DERMASON
31225,1.580963626,0.793842348,31563,DERMASON
31225,1.55691176,0.800668023,31570,DERMASON
31230,1.580701767,0.794582632,31656,DERMASON
31233,1.518057572,0.811106612,31575,DERMASON
31233,1.528820697,0.806703179,31854,DERMASON
31242,1.545779149,0.802106664,31627,DERMASON
31249,1.41968249,0.838495214,31551,DERMASON
31254,1.36535201,0.854429713,31660,DERMASON
31258,1.441965201,0.831539878,31641,DERMASON
31259,1.391517963,0.846606052,31533,DERMASON
31267,1.563477155,0.79913571,31648,DERMASON
31268,1.486192817,0.819289651,31629,DERMASON
31270,1.489989188,0.818346091,31596,DERMASON
31270,1.333173321,0.86459334,31646,DERMASON
31273,1.477046176,0.821823846,31595,DERMASON
31274,1.40460673,0.842372543,31652,DERMASON
31280,1.484741732,0.820042401,31609,DERMASON
31281,1.613469205,0.786343297,31626,DERMASON
31281,1.523998112,0.808887189,31598,DERMASON
31283,1.441633756,0.832139384,31666,DERMASON
31286,1.445503543,0.827447275,31688,DERMASON
31289,1.44535359,0.831178788,31637,DERMASON
31293,1.447050642,0.830514462,31620,DERMASON
31298,1.576229609,0.795601383,31640,DERMASON
31301,1.630401952,0.781984634,31659,DERMASON
31303,1.499156249,0.816126001,31631,DERMASON
31306,1.601825655,0.785453567,31883,DERMASON
31309,1.520493063,0.809724027,31621,DERMASON
31312,1.602586706,0.788347223,31593,DERMASON
31321,1.525409702,0.808880242,31617,DERMASON
31330,1.395232866,0.845582434,31623,DERMASON
31332,1.350498585,0.859091597,31758,DERMASON
31335,1.548830073,0.801687889,31862,DERMASON
31337,1.420723652,0.838301396,31648,DERMASON
31339,1.507298338,0.812709779,31665,DERMASON
31344,1.526112429,0.80733678,31725,DERMASON
31345,1.415572003,0.8387605,31720,DERMASON
31346,1.589619274,0.791645051,31724,DERMASON
31350,1.346852967,0.860114218,31677,DERMASON
31351,1.686144188,0.768581682,31734,DERMASON
31353,1.698914423,0.76614421,31725,DERMASON
31354,1.40513604,0.842408864,31681,DERMASON
31361,1.493148671,0.817430565,31744,DERMASON
31365,1.406523587,0.842577153,31670,DERMASON
31367,1.407171918,0.841341886,31752,DERMASON
31376,1.368400854,0.853671945,31698,DERMASON
31379,1.423832702,0.837692991,31782,DERMASON
31385,1.423392535,0.837416705,31704,DERMASON
31386,1.604230209,0.788474263,31698,DERMASON
31387,1.433213107,0.833503646,31772,DERMASON
31390,1.404965398,0.841624335,31812,DERMASON
31397,1.354967546,0.858296958,31668,DERMASON
31398,1.533984434,0.805753942,31802,DERMASON
31404,1.576169279,0.79476914,31809,DERMASON
31408,1.512611704,0.811073874,31842,DERMASON
31408,1.377901366,0.850120361,31740,DERMASON
31410,1.600360919,0.789940049,31904,DERMASON
31412,1.524469774,0.809024659,31771,DERMASON
31413,1.381235904,0.850000539,31786,DERMASON
31414,1.451200387,0.829492641,31861,DERMASON
31421,1.422578992,0.836639479,31768,DERMASON
31422,1.394342766,0.846195326,31770,DERMASON
31423,1.416045315,0.8391105,31749,DERMASON
31424,1.456686355,0.826608753,31874,DERMASON
31426,1.45348648,0.828212644,31760,DERMASON
31431,1.418596736,0.838063128,31787,DERMASON
31453,1.464947612,0.824347905,31880,DERMASON
31455,1.61914114,0.784589157,31771,DERMASON
31459,1.518418822,0.810939231,31842,DERMASON
31460,1.473178978,0.822651918,31777,DERMASON
31464,1.445384217,0.830548012,31930,DERMASON
31470,1.574729461,0.794750693,31874,DERMASON
31471,1.486087805,0.81944499,31814,DERMASON
31472,1.581614701,0.794350765,31945,DERMASON
31472,1.437951906,0.833023578,31932,DERMASON
31473,1.589430796,0.792623197,31792,DERMASON
31475,1.390098036,0.847530529,31904,DERMASON
31479,1.616935989,0.784544351,31964,DERMASON
31488,1.459099421,0.826703556,31850,DERMASON
31493,1.511404348,0.812407329,31981,DERMASON
31494,1.389874639,0.847457263,31769,DERMASON
31495,1.426719962,0.836314044,31849,DERMASON
31497,1.399081921,0.84449443,31860,DERMASON
31498,1.648096828,0.777723182,31982,DERMASON
31499,1.576411394,0.795193114,31898,DERMASON
31505,1.352308189,0.859012622,31932,DERMASON
31507,1.34154484,0.862274032,31766,DERMASON
31511,1.481530997,0.820982087,31768,DERMASON
31512,1.615053262,0.784265626,31977,DERMASON
